Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,TotalPages,TotalDuration,AvgTimePerPage,VisitorType_Weekend
0,0.0,0,0.0,3.8918202981106265,7.70385006662598,0.001041667,0.019583333,0.0,0.0,May,4,1,1,4,Returning_Visitor,False,3.8918202981106265,7.70385006662598,46.16388889583333,Returning_Visitor_False
0,0.0,0,0.0,1.791759469228055,4.338597076746545,0.0,0.0,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,True,1.791759469228055,4.338597076746545,15.12,Returning_Visitor_True
6,5.150397236471415,3,5.190175207928333,3.295836866004329,7.356891651702556,0.005882353,0.017647059,2.2022969944049833,0.0,Nov,2,2,4,2,Returning_Visitor,False,3.58351893845611,7.558495007285168,54.74166665714286,Returning_Visitor_False
2,4.272025739506065,1,4.624972813284271,4.04305126783455,6.99124518469688,0.010526316,0.022368421,2.7625723510872504,0.0,May,2,2,3,2,Returning_Visitor,False,4.0943445622221,7.137867221500235,21.317642519830507,Returning_Visitor_False
0,0.0,2,3.332204510175204,3.713572066704308,6.601929807992504,0.0,0.015547416,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,3.7612001156935624,6.637932969255495,18.155122654761904,Returning_Visitor_False
2,4.924835304535054,1,2.3513752571634776,3.044522437723423,7.361103110453486,0.0,0.015873016,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,3.1780538303479458,7.449927288271394,74.72774329130435,Returning_Visitor_False
0,0.0,0,0.0,1.6094379124341003,5.602118820879701,0.0,0.016666667,0.0,0.8,Feb,1,1,1,3,Returning_Visitor,False,1.6094379124341003,5.602118820879701,67.5,Returning_Visitor_False
0,0.0,0,0.0,2.833213344056216,6.0575448478423315,0.0,0.011904762,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,2.833213344056216,6.0575448478423315,26.6453125,Returning_Visitor_False
0,0.0,0,0.0,1.9459101490553132,5.318855017765585,0.0,0.051111111,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,1.9459101490553132,5.318855017765585,33.858333333333334,Returning_Visitor_False
3,5.0106352940962555,0,0.0,3.258096538021482,7.166407533997738,0.014814815,0.02962963,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,3.367295829986474,7.275299273305148,51.54226189285714,Returning_Visitor_False
1,2.1972245773362196,2,4.908971640319756,3.091042453358316,6.231055429866371,0.008333333,0.031944444,0.0,0.0,Nov,2,10,1,1,Returning_Visitor,False,3.2188758248682006,6.478189570560996,27.074652779166666,Returning_Visitor_False
0,0.0,0,0.0,2.0794415416798357,5.627621113690637,0.0,0.042857143,0.0,0.2,May,2,2,3,4,Returning_Visitor,False,2.0794415416798357,5.627621113690637,39.57142857142857,Returning_Visitor_False
0,0.0,0,0.0,2.0794415416798357,5.697093486505405,0.028571429,0.071428571,0.0,0.8,May,1,1,1,1,Returning_Visitor,False,2.0794415416798357,5.697093486505405,42.42857142857143,Returning_Visitor_False
0,0.0,0,0.0,2.6390573296152584,5.749392985908253,0.0,0.015384615,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,2.6390573296152584,5.749392985908253,24.076923076923077,Returning_Visitor_False
12,4.933754249760298,0,0.0,2.6390573296152584,5.0929318703601965,0.0,0.010526316,0.0,0.0,Aug,2,2,3,5,New_Visitor,True,3.258096538021482,5.706334770443173,11.990666668,New_Visitor_True
4,4.22683374526818,0,0.0,3.332204510175204,6.728229809530072,0.0,0.014285714,0.0,0.0,Nov,2,2,2,2,New_Visitor,True,3.4657359027997265,6.805907106374966,29.102150538709676,New_Visitor_True
0,0.0,0,0.0,1.9459101490553132,3.7612001156935624,0.033333333,0.05,0.0,0.0,Nov,2,2,9,3,Returning_Visitor,False,1.9459101490553132,3.7612001156935624,7.0,Returning_Visitor_False
2,3.5610460826040513,0,0.0,1.791759469228055,4.165113633110308,0.0,0.028571429,0.0,0.0,Jul,4,1,2,2,New_Visitor,False,2.0794415416798357,4.591071261608589,13.942857142857141,New_Visitor_False
12,5.240555829689489,0,0.0,4.59511985013459,7.668318678164866,0.001886792,0.017985395,0.12193165643869885,0.0,Jul,2,5,3,2,Returning_Visitor,True,4.709530201312334,7.752445283152071,21.14778420909091,Returning_Visitor_True
2,2.5649493574615367,0,0.0,2.6390573296152584,6.236369590203704,0.0,0.035714286,0.0,1.0,May,1,1,2,3,Returning_Visitor,True,2.772588722239781,6.259581464064923,34.8,Returning_Visitor_True
0,0.0,0,0.0,2.5649493574615367,6.30840197776925,0.016666667,0.071666667,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,False,2.5649493574615367,6.30840197776925,45.68055555833333,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,4.087655574071304,0.0,0.05,0.0,0.0,Jul,1,2,2,1,Returning_Visitor,False,1.0986122886681098,4.087655574071304,29.3,Returning_Visitor_False
1,1.9459101490553132,0,0.0,2.772588722239781,5.683579767338681,0.021428571,0.026190476,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,2.833213344056216,5.703782474656201,18.6875,Returning_Visitor_False
0,0.0,0,0.0,2.833213344056216,6.721526097317009,0.0,0.0125,3.753621749956782,0.0,Nov,2,4,1,3,New_Visitor,False,2.833213344056216,6.721526097317009,51.81770833125,New_Visitor_False
2,5.043425116919247,0,0.0,2.9444389791664403,5.90876205534274,0.005263158,0.044210526,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,True,3.044522437723423,6.258146400436675,26.0625,Returning_Visitor_True
3,4.0943445622221,0,0.0,3.4011973816621555,6.269490776527674,0.0,0.011330049,0.0,0.0,Mar,2,4,1,6,Returning_Visitor,False,3.4965075614664802,6.3753796687868,18.319010415625,Returning_Visitor_False
3,4.338597076746545,0,0.0,2.70805020110221,5.190676475030645,0.0125,0.00625,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,True,2.8903717578961645,5.542008365749907,14.952352941176471,Returning_Visitor_True
0,0.0,0,0.0,3.1354942159291497,7.191931212355509,0.0,0.032359307,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,3.1354942159291497,7.191931212355509,60.348484863636365,New_Visitor_True
0,0.0,0,0.0,2.0794415416798357,6.189290290437902,0.0,0.028571429,0.0,0.0,Nov,2,4,1,1,Returning_Visitor,False,2.0794415416798357,6.189290290437902,69.5,Returning_Visitor_False
8,3.4688560301359703,11,7.1387347157995364,5.278114659230517,8.945873305870197,0.001937543,0.014673582,1.4777053078769906,0.4,May,2,2,1,4,Returning_Visitor,False,5.3706380281276624,9.101204139819034,41.89290945327103,Returning_Visitor_False
3,4.437934266612178,0,0.0,1.9459101490553132,5.753841674528938,0.0,0.025,0.0,0.0,Oct,1,1,4,2,New_Visitor,False,2.302585092994046,5.988961416889864,44.22222222222222,New_Visitor_False
5,5.519458915191573,0,0.0,2.4849066497880004,6.126141117172694,0.0,0.003571429,0.0,0.0,Mar,3,2,4,2,New_Visitor,False,2.833213344056216,6.559851281445708,44.07291666875,New_Visitor_False
1,0.0,0,0.0,2.4849066497880004,4.743191483885466,0.083333333,0.116666667,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,2.5649493574615367,4.743191483885466,9.483333333333333,Returning_Visitor_False
1,3.517497837358316,0,0.0,3.332204510175204,6.534074649846855,0.0,0.019393939,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,False,3.367295829986474,6.5804958075962645,25.710595239285716,Returning_Visitor_False
1,1.6094379124341003,0,0.0,2.1972245773362196,6.201016144902725,0.0,0.044444444,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,2.302585092994046,6.209092917734082,55.138888888888886,New_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.0,Nov,3,2,3,10,Other,False,0.6931471805599453,0.0,0.0,Other_False
3,3.149882953238392,1,0.0,4.663439094112067,7.973030845738542,0.009433962,0.021263103,0.0,0.0,May,2,2,8,4,Returning_Visitor,True,4.700480365792417,7.980698177297178,26.81625506724771,Returning_Visitor_True
0,0.0,0,0.0,2.6390573296152584,5.584122679112192,0.0,0.046153846,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,False,2.6390573296152584,5.584122679112192,20.3974359,Returning_Visitor_False
6,4.855280185791687,0,0.0,5.093750200806762,8.614450189122039,0.001905069,0.021987823,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,5.1298987149230735,8.63730854416314,33.5543725875,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,4.976733742420574,0.025,0.045833333,0.0,0.0,Mar,3,2,7,3,Returning_Visitor,True,2.1972245773362196,4.976733742420574,18.0,Returning_Visitor_True
0,0.0,0,0.0,4.61512051684126,8.559046653726643,0.00952381,0.025768619,2.2518796942882746,0.0,Nov,2,2,7,2,Returning_Visitor,True,4.61512051684126,8.559046653726643,52.12708333,Returning_Visitor_True
2,3.8394523125933104,0,0.0,2.302585092994046,4.814214812922799,0.0,0.018181818,0.0,0.0,Dec,2,2,7,2,New_Visitor,False,2.4849066497880004,5.128418329752639,15.25,New_Visitor_False
0,0.0,0,0.0,3.58351893845611,7.1165242135561435,0.005714286,0.023619048,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,3.58351893845611,7.1165242135561435,35.17600731428571,Returning_Visitor_False
0,0.0,0,0.0,2.0794415416798357,4.612642200826793,0.0,0.028571429,0.0,0.0,Dec,8,2,1,2,New_Visitor,True,2.0794415416798357,4.612642200826793,14.25,New_Visitor_True
0,0.0,0,0.0,2.1972245773362196,6.727132278823764,0.0125,0.0375,0.0,0.0,Dec,2,5,1,3,Returning_Visitor,False,2.1972245773362196,6.727132278823764,104.21875,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.4054651081081644,0.0,0.066666667,0.0,0.0,Dec,2,2,4,13,Returning_Visitor,False,0.6931471805599453,0.4054651081081644,0.5,Returning_Visitor_False
0,0.0,0,0.0,2.833213344056216,4.690697824198207,0.0,0.008531746,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,2.833213344056216,4.690697824198207,6.74557291875,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
1,1.791759469228055,0,0.0,2.0794415416798357,3.58351893845611,0.114285714,0.123809524,0.0,0.4,May,1,1,4,15,Returning_Visitor,False,2.1972245773362196,3.713572066704308,5.0,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,5.541263545158426,0.0,0.0375,0.0,0.4,May,2,2,4,13,Returning_Visitor,False,2.1972245773362196,5.541263545158426,31.75,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0.1,0.0,0.0,Mar,2,2,2,6,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
5,3.9520446798416833,0,0.0,2.70805020110221,6.7314654944199015,0.0,0.011481481,0.0,0.0,Nov,1,1,2,8,New_Visitor,False,2.995732273553991,6.790565817129712,46.75877193,New_Visitor_False
4,5.0056227522727115,0,0.0,2.0794415416798357,5.198266802002672,0.0,0.005,0.0,0.0,Nov,2,2,1,8,New_Visitor,True,2.4849066497880004,5.796690782273535,29.83712120909091,New_Visitor_True
3,2.833213344056216,0,0.0,2.4849066497880004,5.337538079701318,0.0,0.015384615,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,False,2.70805020110221,5.4116460518550396,15.928571428571429,Returning_Visitor_False
0,0.0,0,0.0,3.4965075614664802,7.012190366263185,0.00125,0.019375,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,3.4965075614664802,7.012190366263185,34.65885415625,Returning_Visitor_True
0,0.0,0,0.0,4.454347296253507,7.3521391623572345,0.006024096,0.024257028,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False,4.454347296253507,7.3521391623572345,18.33563585882353,Returning_Visitor_False
2,4.182050142641207,1,0.0,4.584967478670572,7.899935637492094,0.003436426,0.021408935,1.9126448217932415,0.0,Nov,2,2,1,13,Returning_Visitor,False,4.61512051684126,7.923568662095004,27.6060873,Returning_Visitor_False
1,3.624340932976365,0,0.0,3.4339872044851463,7.420049823555509,0.0,0.023809524,0.0,0.0,Dec,1,1,8,2,Returning_Visitor,False,3.4657359027997265,7.441682005851548,54.98763441935484,Returning_Visitor_False
1,3.417726683613366,0,0.0,3.4011973816621555,6.345928715808012,0.0,0.01957672,2.5993507841788692,0.0,May,2,2,3,2,Returning_Visitor,False,3.4339872044851463,6.39637394533801,19.955555556666663,Returning_Visitor_False
0,0.0,0,0.0,2.6390573296152584,6.881924518947615,0.0,0.046153846,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,2.6390573296152584,6.881924518947615,74.88461538461539,Returning_Visitor_True
0,0.0,0,0.0,1.9459101490553132,3.258096538021482,0.133333333,0.122222222,0.0,0.0,May,3,2,3,4,Returning_Visitor,False,1.9459101490553132,3.258096538021482,4.166666666666667,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,6.178289835817212,0.0,0.025,0.0,0.0,Mar,2,2,7,7,Returning_Visitor,False,2.1972245773362196,6.178289835817212,60.1458333375,Returning_Visitor_False
5,3.044522437723423,0,0.0,4.04305126783455,6.091799958124659,0.008474576,0.019322034,0.0,0.2,May,2,2,2,3,Returning_Visitor,False,4.127134385045092,6.136033756688205,7.560928962295082,Returning_Visitor_False
1,2.0794415416798357,0,0.0,2.8903717578961645,7.8821262219328165,0.0125,0.03125,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,2.9444389791664403,7.8847647458909975,147.52777777777777,Returning_Visitor_False
0,0.0,0,0.0,3.044522437723423,6.926086235666861,0.005,0.033333333,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,3.044522437723423,6.926086235666861,50.875,Returning_Visitor_False
3,4.182050142641207,0,0.0,2.8903717578961645,5.600949625829357,0.0,0.003703704,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,3.044522437723423,5.814677645713054,16.709166665,Returning_Visitor_False
3,4.7978545298175925,5,6.76849321164863,3.7612001156935624,7.6343023114207975,0.017391304,0.048188406,2.9288896840884293,0.0,May,2,2,4,4,Returning_Visitor,False,3.9318256327243257,8.025247474599672,61.12355556000001,Returning_Visitor_False
15,7.885448892009174,13,7.5756701181618284,5.840641657373398,10.308001073695678,0.005315857,0.02897116,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,5.918893854273146,10.45097149469922,93.19932801347709,Returning_Visitor_False
0,0.0,0,0.0,1.3862943611198906,7.577377914495125,0.066666667,0.122222222,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,False,1.3862943611198906,7.577377914495125,650.8333333333334,Returning_Visitor_False
0,0.0,0,0.0,2.0794415416798357,4.48863636973214,0.085714286,0.142857143,0.0,0.0,Nov,2,4,3,1,Returning_Visitor,False,2.0794415416798357,4.48863636973214,12.571428571428571,Returning_Visitor_False
0,0.0,0,0.0,4.04305126783455,8.384571860674036,0.004285714,0.022295918,0.0,0.8,May,4,1,1,4,Returning_Visitor,False,4.04305126783455,8.384571860674036,78.17827380357143,Returning_Visitor_False
9,5.356586274672012,1,3.977810745966149,3.1354942159291497,6.218742397617554,0.0,0.034666667,0.0,0.0,Aug,1,2,1,4,Returning_Visitor,True,3.4965075614664802,6.640491890560559,23.88973214375,Returning_Visitor_True
0,0.0,1,5.778889947143006,3.332204510175204,7.4666279337196135,0.007692308,0.025641026,0.0,0.0,Oct,2,4,5,1,Returning_Visitor,False,3.367295829986474,7.635835146082105,73.93214285714285,Returning_Visitor_False
1,0.0,0,0.0,3.4339872044851463,7.4576477581043665,0.025806452,0.050752688,2.6486483505212264,0.0,Nov,2,2,9,10,Returning_Visitor,False,3.4657359027997265,7.4576477581043665,55.87311829032258,Returning_Visitor_False
1,3.7954891891721947,0,0.0,1.9459101490553132,5.219679921030964,0.0,0.014285714,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,2.0794415416798357,5.430989014698171,32.482142857142854,New_Visitor_False
6,4.962261710045277,2,6.9676737691933806,4.919980925828125,9.080073801614727,0.007159986,0.016360941,3.1082827900947723,0.0,Dec,3,2,1,2,Returning_Visitor,False,4.976733742420574,9.208466672266717,69.30750378958334,Returning_Visitor_False
0,0.0,0,0.0,4.02535169073515,7.455313174412889,0.049318182,0.071645022,0.0,0.0,May,3,2,1,6,Returning_Visitor,False,4.02535169073515,7.455313174412889,31.418643581818184,Returning_Visitor_False
5,5.846438775057725,0,0.0,2.0794415416798357,5.440250862436703,0.03,0.026666667,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,2.5649493574615367,6.355239228161937,47.875,Returning_Visitor_False
7,4.783316371371566,0,0.0,3.367295829986474,6.72167667327032,0.0,0.015151515,2.933567654612957,0.0,Dec,1,2,3,2,Returning_Visitor,False,3.58351893845611,6.855101410275084,27.077380951428573,Returning_Visitor_False
1,4.624972813284271,0,0.0,1.6094379124341003,4.620058798481842,0.0,0.04,0.0,0.0,May,3,3,1,3,New_Visitor,True,1.791759469228055,5.310739886546594,40.3,New_Visitor_True
1,0.0,0,0.0,1.0986122886681098,4.212127597878484,0.0,0.1,0.0,0.0,Dec,2,2,9,2,Returning_Visitor,True,1.3862943611198906,4.212127597878484,22.166666666666668,Returning_Visitor_True
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.2,May,2,5,1,3,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
0,0.0,0,0.0,3.970291913552122,7.836040455836404,0.014,0.042666667,0.0,0.4,May,1,8,8,3,Returning_Visitor,False,3.970291913552122,7.836040455836404,48.63782051923077,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,5.453182077108952,0.0,0.05,0.0,0.0,Nov,4,2,1,2,New_Visitor,False,2.1972245773362196,5.453182077108952,29.0625,New_Visitor_False
0,0.0,0,0.0,2.70805020110221,7.574815124778764,0.0,0.021428571,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,2.70805020110221,7.574815124778764,139.10714285714286,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,0.0,0.2,0.2,0.0,0.6,May,3,2,6,13,Returning_Visitor,False,1.0986122886681098,0.0,0.0,Returning_Visitor_False
2,4.852030263919617,0,0.0,2.6390573296152584,6.162261618049983,0.015384615,0.042307692,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,2.772588722239781,6.399426535414734,40.03333333333333,Returning_Visitor_False
7,5.24262846086366,0,0.0,3.970291913552122,6.994522578437269,0.003508772,0.010233918,3.050122434147434,0.0,May,2,5,6,5,Returning_Visitor,True,4.0943445622221,7.153684864530492,21.657788537288134,Returning_Visitor_True
1,5.011967739330034,0,0.0,2.6390573296152584,5.609502319627509,0.0,0.014285714,4.419098839512159,0.0,Oct,1,1,1,20,Returning_Visitor,False,2.70805020110221,6.045498873021422,30.08630952142857,Returning_Visitor_False
1,2.312535423847214,0,0.0,2.302585092994046,4.758749273916392,0.0,0.04,0.0,0.0,Oct,2,5,2,3,Returning_Visitor,False,2.3978952727983707,4.8338981155962015,12.469999999999999,Returning_Visitor_False
5,4.908971640319756,0,0.0,2.4849066497880004,5.475067878432201,0.0,0.018181818,0.0,0.0,Dec,3,2,2,2,Returning_Visitor,False,2.833213344056216,5.922025147460025,23.26041666875,Returning_Visitor_False
0,0.0,0,0.0,4.174387269895637,8.015016171426211,0.003125,0.018958333,0.0,0.0,Nov,3,2,2,2,Returning_Visitor,False,4.174387269895637,8.015016171426211,47.266536453125,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,6.913240209212707,0.0,0.05,3.359585448486387,0.0,Dec,1,1,4,1,Returning_Visitor,False,2.1972245773362196,6.913240209212707,125.5625,Returning_Visitor_False
11,5.380950123607496,6,6.5592610671335985,5.720311776607412,9.328255551790031,0.006697236,0.018717242,0.8640318135270786,0.0,Nov,2,2,1,2,Returning_Visitor,False,5.7745515455444085,9.406931736658255,37.91733735638629,Returning_Visitor_False
0,0.0,0,0.0,2.70805020110221,6.0350826288504615,0.0,0.015384615,0.0,0.0,May,2,2,2,2,New_Visitor,True,2.70805020110221,6.0350826288504615,29.77380952142857,New_Visitor_True
4,4.61015772749913,0,0.0,2.302585092994046,4.945207488773801,0.0,0.017222222,0.0,0.0,Dec,2,2,3,8,New_Visitor,False,2.6390573296152584,5.480638923341991,18.384615384615383,New_Visitor_False
24,5.676275498515715,6,6.274196889833849,5.187385805840755,8.375752758453565,0.003939056,0.015263169,1.9670205849425693,0.4,May,2,2,3,4,Returning_Visitor,False,5.342334251964811,8.548904004905072,24.808148037019233,Returning_Visitor_False
1,2.3978952727983707,1,0.0,4.248495242049359,7.66186903135754,0.002898551,0.009090177,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,4.276666119016055,7.666562274294935,30.066574197183098,Returning_Visitor_False
2,1.6094379124341003,5,5.090678001769792,4.174387269895637,8.231663404335718,0.012254902,0.022009804,2.989895377973884,0.0,Nov,1,2,6,2,Returning_Visitor,False,4.276666119016055,8.274759720658711,55.24760228169014,Returning_Visitor_False
0,0.0,0,0.0,3.4339872044851463,6.577119311541017,0.006666667,0.02,0.0,0.0,Jul,2,5,1,3,Returning_Visitor,False,3.4339872044851463,6.577119311541017,23.915555556666668,Returning_Visitor_False
0,0.0,7,6.735285038198949,5.093750200806762,8.685974983732638,0.004790419,0.019256933,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,5.135798437050262,8.818762229309382,39.993445256213015,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,3.2188758248682006,0.0,0.05,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,1.0986122886681098,3.2188758248682006,12.0,Returning_Visitor_False
0,0.0,0,0.0,3.332204510175204,5.253581472706645,0.016,0.04,0.0,0.2,May,2,2,3,3,Returning_Visitor,False,3.332204510175204,5.253581472706645,7.046296296296297,Returning_Visitor_False
